filename,ssim,psnr,status
EES0423686__X3F__Y2D__P019.jpg,0.713689,18.058555,ok
EES0423686__X42__Y15__P020.jpg,0.778398,20.048080,ok
EES0423686__X42__Y1B__P021.jpg,0.752876,18.846780,ok
EES0423686__X42__Y21__P022.jpg,0.702627,18.503221,ok
EES0423686__X12__Y1B__P023.jpg,0.722766,17.404724,ok
EES0423686__X12__Y1E__P024.jpg,0.763044,17.950661,ok
EES0423686__X12__Y21__P025.jpg,0.668972,17.171259,ok
EES0423687__X15__Y36__P001.jpg,0.673525,16.621064,ok
EES0423687__X18__Y21__P002.jpg,0.712409,16.972371,ok
EES0423687__X18__Y24__P003.jpg,0.726865,17.963829,ok
EES0423687__X1B__Y0C__P004.jpg,0.886929,25.642408,ok
EES0423687__X1B__Y3C__P005.jpg,0.828561,22.352957,ok
EES0423687__X1E__Y09__P006.jpg,0.760901,19.001257,ok
EES0423687__X1E__Y0C__P007.jpg,0.730066,18.972591,ok
EES0423687__X21__Y09__P008.jpg,0.673235,18.535143,ok
EES0423687__X21__Y3F__P009.jpg,0.685870,18.126280,ok
EES0423687__X24__Y06__P010.jpg,0.820992,21.586729,ok
EES0423687__X24__Y09__P011.jpg,0.892406,24.926837,ok
EES0423687__X24__Y15__P012.jpg,0.649117,16.479243,ok
EES0423687__X24__Y30__P013.jpg,0.863593,23.412299,ok
